antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1487580005092295511,frozenset({'1487580011383750769'}),0.179,0.028,0.009,0.053,1.892,0.004,1.026,0.574
1487580011383750769,frozenset({'1487580005092295511'}),0.028,0.179,0.009,0.338,1.892,0.004,1.241,0.485
1487580005092295511,frozenset({'1487580011501191286'}),0.179,0.007,0.002,0.014,2.024,0.001,1.007,0.616
1487580011501191286,frozenset({'1487580005092295511'}),0.007,0.179,0.002,0.362,2.024,0.001,1.287,0.510
1487580005092295511,frozenset({'1487580011585077370'}),0.179,0.034,0.003,0.016,0.451,-0.003,0.981,-0.597
1487580011585077370,frozenset({'1487580005092295511'}),0.034,0.179,0.003,0.080,0.451,-0.003,0.893,-0.558
1487580005092295511,frozenset({'1487580011853512836'}),0.179,0.013,0.002,0.012,0.865,-0.000,0.998,-0.160
1487580011853512836,frozenset({'1487580005092295511'}),0.013,0.179,0.002,0.155,0.865,-0.000,0.971,-0.137
1487580005092295511,frozenset({'1487580012096782476'}),0.179,0.039,0.006,0.036,0.913,-0.001,0.996,-0.104
1487580012096782476,frozenset({'1487580005092295511'}),0.039,0.179,0.006,0.163,0.913,-0.001,0.981,-0.091
1487580005092295511,frozenset({'1487580013027917999'}),0.179,0.016,0.004,0.020,1.272,0.001,1.004,0.260
1487580013027917999,frozenset({'1487580005092295511'}),0.016,0.179,0.004,0.227,1.272,0.001,1.063,0.217
1487580005092295511,frozenset({'1487580013522845895'}),0.179,0.038,0.002,0.014,0.366,-0.004,0.975,-0.678
1487580013522845895,frozenset({'1487580005092295511'}),0.038,0.179,0.002,0.065,0.366,-0.004,0.879,-0.643
1487580005092295511,frozenset({'1487580013581566154'}),0.179,0.031,0.003,0.016,0.525,-0.003,0.985,-0.524
1487580013581566154,frozenset({'1487580005092295511'}),0.031,0.179,0.003,0.094,0.525,-0.003,0.906,-0.483
1487580005092295511,frozenset({'1487580013749338323'}),0.179,0.019,0.002,0.012,0.627,-0.001,0.993,-0.420
1487580013749338323,frozenset({'1487580005092295511'}),0.019,0.179,0.002,0.112,0.627,-0.001,0.925,-0.377
1487580005092295511,frozenset({'1487580013841613016'}),0.179,0.056,0.003,0.016,0.287,-0.007,0.959,-0.752
1487580013841613016,frozenset({'1487580005092295511'}),0.056,0.179,0.003,0.051,0.287,-0.007,0.866,-0.725
1487580005092295511,frozenset({'1487580013858390233'}),0.179,0.038,0.002,0.013,0.336,-0.004,0.975,-0.706
1487580013858390233,frozenset({'1487580005092295511'}),0.038,0.179,0.002,0.060,0.336,-0.004,0.874,-0.672
1487580005092295511,frozenset({'1487580013950664926'}),0.179,0.038,0.006,0.033,0.873,-0.001,0.995,-0.150
1487580013950664926,frozenset({'1487580005092295511'}),0.038,0.179,0.006,0.156,0.873,-0.001,0.973,-0.131
1487580005092295511,frozenset({'1495705810662064688'}),0.179,0.008,0.002,0.012,1.537,0.001,1.004,0.425
1495705810662064688,frozenset({'1487580005092295511'}),0.008,0.179,0.002,0.275,1.537,0.001,1.132,0.352
1487580005092295511,frozenset({'1511892746070131099'}),0.179,0.009,0.004,0.021,2.331,0.002,1.012,0.695
1511892746070131099,frozenset({'1487580005092295511'}),0.009,0.179,0.004,0.416,2.331,0.002,1.407,0.576
1487580005092295511,frozenset({'1516331853567492962'}),0.179,0.009,0.003,0.018,2.052,0.002,1.009,0.624
1516331853567492962,frozenset({'1487580005092295511'}),0.009,0.179,0.003,0.367,2.052,0.002,1.297,0.517
1487580005092295511,frozenset({'1602943681873052386'}),0.179,0.104,0.037,0.205,1.980,0.018,1.128,0.603
1602943681873052386,frozenset({'1487580005092295511'}),0.104,0.179,0.037,0.354,1.980,0.018,1.271,0.552
1487580005092295511,frozenset({'1605161575889502297'}),0.179,0.021,0.009,0.053,2.519,0.006,1.034,0.734
1605161575889502297,frozenset({'1487580005092295511'}),0.021,0.179,0.009,0.450,2.519,0.006,1.493,0.616
1487580005092295511,frozenset({'1638456119066100510'}),0.179,0.021,0.007,0.039,1.852,0.003,1.019,0.560
1638456119066100510,frozenset({'1487580005092295511'}),0.021,0.179,0.007,0.331,1.852,0.003,1.228,0.470
1487580005092295511,frozenset({'1658462125284131265'}),0.179,0.011,0.004,0.020,1.853,0.002,1.010,0.560
1658462125284131265,frozenset({'1487580005092295511'}),0.011,0.179,0.004,0.331,1.853,0.002,1.228,0.465
1487580005092295511,frozenset({'1752742615205281895'}),0.179,0.009,0.003,0.015,1.682,0.001,1.006,0.494
1752742615205281895,frozenset({'1487580005092295511'}),0.009,0.179,0.003,0.300,1.682,0.001,1.174,0.409
1487580005092295511,frozenset({'1783999063314661546'}),0.179,0.041,0.014,0.080,1.948,0.007,1.042,0.592
1783999063314661546,frozenset({'1487580005092295511'}),0.041,0.179,0.014,0.348,1.948,0.007,1.260,0.507
1487580005092295511,frozenset({'1783999064069636330'}),0.179,0.008,0.003,0.014,1.820,0.001,1.007,0.549
1783999064069636330,frozenset({'1487580005092295511'}),0.008,0.179,0.003,0.325,1.820,0.001,1.217,0.454
1487580005092295511,frozenset({'1783999064103190764'}),0.179,0.027,0.009,0.049,1.794,0.004,1.023,0.539
1783999064103190764,frozenset({'1487580005092295511'}),0.027,0.179,0.009,0.321,1.794,0.004,1.209,0.455
1487580005092295511,frozenset({'1783999064136745198'}),0.179,0.027,0.009,0.051,1.866,0.004,1.025,0.565
1783999064136745198,frozenset({'1487580005092295511'}),0.027,0.179,0.009,0.333,1.866,0.004,1.232,0.477
1487580005092295511,frozenset({'1783999067156644376'}),0.179,0.040,0.002,0.012,0.301,-0.005,0.972,-0.738
1783999067156644376,frozenset({'1487580005092295511'}),0.040,0.179,0.002,0.054,0.301,-0.005,0.868,-0.707
1487580005092295511,frozenset({'1783999068867920626'}),0.179,0.009,0.003,0.015,1.668,0.001,1.006,0.487
1783999068867920626,frozenset({'1487580005092295511'}),0.009,0.179,0.003,0.298,1.668,0.001,1.170,0.404
1487580005092295511,frozenset({'1783999068909863670'}),0.179,0.026,0.009,0.053,2.041,0.005,1.028,0.621
1783999068909863670,frozenset({'1487580005092295511'}),0.026,0.179,0.009,0.365,2.041,0.005,1.293,0.524
1487580005092295511,frozenset({'1783999071199952917'}),0.179,0.012,0.004,0.020,1.656,0.001,1.008,0.482
1783999071199952917,frozenset({'1487580005092295511'}),0.012,0.179,0.004,0.296,1.656,0.001,1.166,0.401
1487580005092295511,frozenset({'1891434214553813877'}),0.179,0.008,0.003,0.017,2.110,0.002,1.009,0.640
1891434214553813877,frozenset({'1487580005092295511'}),0.008,0.179,0.003,0.377,2.110,0.002,1.318,0.530
1487580005092295511,frozenset({'1897124478404526487'}),0.179,0.022,0.007,0.040,1.813,0.003,1.019,0.546
1897124478404526487,frozenset({'1487580005092295511'}),0.022,0.179,0.007,0.324,1.813,0.003,1.215,0.459
1487580005092295511,frozenset({'2007399943458784057'}),0.179,0.026,0.008,0.046,1.736,0.003,1.020,0.516
2007399943458784057,frozenset({'1487580005092295511'}),0.026,0.179,0.008,0.310,1.736,0.003,1.191,0.435
1487580005092295511,frozenset({'2029082628195353599'}),0.179,0.008,0.003,0.014,1.784,0.001,1.006,0.535
2029082628195353599,frozenset({'1487580005092295511'}),0.008,0.179,0.003,0.319,1.784,0.001,1.205,0.443
1487580005092295511,frozenset({'2055161088059638328'}),0.179,0.014,0.005,0.027,1.963,0.002,1.013,0.597
2055161088059638328,frozenset({'1487580005092295511'}),0.014,0.179,0.005,0.351,1.963,0.002,1.265,0.497
1487580005092295511,frozenset({'2084144451428549153'}),0.179,0.026,0.010,0.057,2.224,0.006,1.033,0.670
2084144451428549153,frozenset({'1487580005092295511'}),0.026,0.179,0.010,0.397,2.224,0.006,1.363,0.565
1487580005092295511,frozenset({'2115334439910245200'}),0.179,0.015,0.005,0.026,1.719,0.002,1.011,0.509
2115334439910245200,frozenset({'1487580005092295511'}),0.015,0.179,0.005,0.307,1.719,0.002,1.185,0.425
1487580005092295511,frozenset({'2151191071378375538'}),0.179,0.022,0.002,0.014,0.617,-0.002,0.991,-0.431
2151191071378375538,frozenset({'1487580005092295511'}),0.022,0.179,0.002,0.110,0.617,-0.002,0.923,-0.389
1487580005092295511,frozenset({'2193074740552270669'}),0.179,0.017,0.006,0.033,1.974,0.003,1.017,0.601
2193074740552270669,frozenset({'1487580005092295511'}),0.017,0.179,0.006,0.353,1.974,0.003,1.269,0.502
1487580005092295511,frozenset({'2195085255034011676'}),0.179,0.031,0.010,0.055,1.786,0.004,1.026,0.536
2195085255034011676,frozenset({'1487580005092295511'}),0.031,0.179,0.010,0.319,1.786,0.004,1.206,0.454
1487580005092295511,frozenset({'2195085258272014535'}),0.179,0.012,0.004,0.024,2.009,0.002,1.012,0.611
2195085258272014535,frozenset({'1487580005092295511'}),0.012,0.179,0.004,0.359,2.009,0.002,1.281,0.508
1487580005092295511,frozenset({'2196456817641391019'}),0.179,0.024,0.008,0.044,1.854,0.004,1.021,0.561
2196456817641391019,frozenset({'1487580005092295511'}),0.024,0.179,0.008,0.331,1.854,0.004,1.228,0.472
1487580005134238553,frozenset({'1487580005268456287'}),0.043,0.148,0.014,0.338,2.276,0.008,1.286,0.586
1487580005268456287,frozenset({'1487580005134238553'}),0.148,0.043,0.014,0.097,2.276,0.008,1.060,0.658
1487580005427839846,frozenset({'1487580005134238553'}),0.018,0.043,0.004,0.223,5.219,0.003,1.232,0.823
1487580005134238553,frozenset({'1487580005427839846'}),0.043,0.018,0.004,0.093,5.219,0.003,1.083,0.844
1487580005134238553,frozenset({'1487580005461394279'}),0.043,0.023,0.002,0.052,2.249,0.001,1.031,0.580
1487580005461394279,frozenset({'1487580005134238553'}),0.023,0.043,0.002,0.096,2.249,0.001,1.059,0.568
1487580005511725929,frozenset({'1487580005134238553'}),0.035,0.043,0.005,0.135,3.170,0.003,1.107,0.709
1487580005134238553,frozenset({'1487580005511725929'}),0.043,0.035,0.005,0.110,3.170,0.003,1.084,0.715
1487580005553668971,frozenset({'1487580005134238553'}),0.040,0.043,0.003,0.082,1.922,0.002,1.043,0.500
1487580005134238553,frozenset({'1487580005553668971'}),0.043,0.040,0.003,0.077,1.922,0.002,1.040,0.501
1487580005134238553,frozenset({'1487580005595612013'}),0.043,0.087,0.013,0.303,3.485,0.009,1.310,0.745
1487580005595612013,frozenset({'1487580005134238553'}),0.087,0.043,0.013,0.149,3.485,0.009,1.125,0.781
1487580005671109489,frozenset({'1487580005134238553'}),0.068,0.043,0.011,0.167,3.915,0.008,1.149,0.798
1487580005134238553,frozenset({'1487580005671109489'}),0.043,0.068,0.011,0.264,3.915,0.008,1.268,0.778
1487580005134238553,frozenset({'1487580005713052531'}),0.043,0.034,0.005,0.118,3.503,0.004,1.096,0.746
1487580005713052531,frozenset({'1487580005134238553'}),0.034,0.043,0.005,0.149,3.503,0.004,1.126,0.739
1487580005134238553,frozenset({'1487580005754995573'}),0.043,0.051,0.006,0.139,2.732,0.004,1.102,0.662
1487580005754995573,frozenset({'1487580005134238553'}),0.051,0.043,0.006,0.117,2.732,0.004,1.084,0.668
1487580005134238553,frozenset({'1487580005855658874'}),0.043,0.021,0.003,0.070,3.323,0.002,1.053,0.730
1487580005855658874,frozenset({'1487580005134238553'}),0.021,0.043,0.003,0.142,3.323,0.002,1.116,0.714
1487580005134238553,frozenset({'1487580006317032337'}),0.043,0.115,0.008,0.195,1.689,0.003,1.099,0.426
1487580006317032337,frozenset({'1487580005134238553'}),0.115,0.043,0.008,0.072,1.689,0.003,1.032,0.461
1487580006509970331,frozenset({'1487580005134238553'}),0.035,0.043,0.003,0.078,1.830,0.001,1.038,0.470
1487580005134238553,frozenset({'1487580006509970331'}),0.043,0.035,0.003,0.065,1.830,0.001,1.032,0.474
1487580005134238553,frozenset({'1487580006551913373'}),0.043,0.037,0.004,0.084,2.262,0.002,1.051,0.583
1487580006551913373,frozenset({'1487580005134238553'}),0.037,0.043,0.004,0.097,2.262,0.002,1.060,0.580
1487580005134238553,frozenset({'1487580006962955182'}),0.043,0.020,0.003,0.061,3.002,0.002,1.044,0.697
1487580006962955182,frozenset({'1487580005134238553'}),0.020,0.043,0.003,0.128,3.002,0.002,1.098,0.681
1487580005134238553,frozenset({'1487580007256556476'}),0.043,0.043,0.004,0.084,1.965,0.002,1.045,0.513
1487580007256556476,frozenset({'1487580005134238553'}),0.043,0.043,0.004,0.084,1.965,0.002,1.045,0.513
1487580005134238553,frozenset({'1487580007281722301'}),0.043,0.058,0.005,0.125,2.162,0.003,1.077,0.561
1487580007281722301,frozenset({'1487580005134238553'}),0.058,0.043,0.005,0.092,2.162,0.003,1.055,0.571
1487580005134238553,frozenset({'1487580007306888126'}),0.043,0.031,0.002,0.056,1.821,0.001,1.027,0.471
1487580007306888126,frozenset({'1487580005134238553'}),0.031,0.043,0.002,0.078,1.821,0.001,1.038,0.465
1487580007432717250,frozenset({'1487580005134238553'}),0.033,0.043,0.004,0.122,2.871,0.003,1.091,0.674
1487580005134238553,frozenset({'1487580007432717250'}),0.043,0.033,0.004,0.095,2.871,0.003,1.069,0.681
1487580005134238553,frozenset({'1487580007634043851'}),0.043,0.032,0.004,0.092,2.852,0.003,1.066,0.678
1487580007634043851,frozenset({'1487580005134238553'}),0.032,0.043,0.004,0.122,2.852,0.003,1.090,0.671
1487580005134238553,frozenset({'1487580007675986893'}),0.043,0.126,0.013,0.301,2.398,0.007,1.251,0.609
1487580007675986893,frozenset({'1487580005134238553'}),0.126,0.043,0.013,0.102,2.398,0.007,1.066,0.667
1487580005134238553,frozenset({'1487580007910867929'}),0.043,0.030,0.002,0.048,1.570,0.001,1.018,0.379
1487580007910867929,frozenset({'1487580005134238553'}),0.030,0.043,0.002,0.067,1.570,0.001,1.026,0.375
1487580007936033754,frozenset({'1487580005134238553'}),0.029,0.043,0.003,0.112,2.628,0.002,1.078,0.638
1487580005134238553,frozenset({'1487580007936033754'}),0.043,0.029,0.003,0.077,2.628,0.002,1.052,0.647
1487580008145748965,frozenset({'1487580005134238553'}),0.072,0.043,0.008,0.105,2.456,0.004,1.069,0.639
1487580005134238553,frozenset({'1487580008145748965'}),0.043,0.072,0.008,0.177,2.456,0.004,1.128,0.619
1487580005134238553,frozenset({'1487580008187692007'}),0.043,0.041,0.004,0.096,2.346,0.002,1.061,0.599
1487580008187692007,frozenset({'1487580005134238553'}),0.041,0.043,0.004,0.100,2.346,0.002,1.064,0.598
1487580005134238553,frozenset({'1487580009286598681'}),0.043,0.128,0.012,0.279,2.177,0.006,1.209,0.565
1487580009286598681,frozenset({'1487580005134238553'}),0.128,0.043,0.012,0.093,2.177,0.006,1.055,0.620
1487580005134238553,frozenset({'1487580009311764506'}),0.043,0.047,0.004,0.088,1.850,0.002,1.044,0.480
1487580009311764506,frozenset({'1487580005134238553'}),0.047,0.043,0.004,0.079,1.850,0.002,1.039,0.482
1487580005134238553,frozenset({'1487580009362096156'}),0.043,0.024,0.002,0.051,2.162,0.001,1.029,0.561
1487580009362096156,frozenset({'1487580005134238553'}),0.024,0.043,0.002,0.092,2.162,0.001,1.055,0.550
1487580005134238553,frozenset({'1487580009387261981'}),0.043,0.055,0.004,0.104,1.884,0.002,1.055,0.490
1487580009387261981,frozenset({'1487580005134238553'}),0.055,0.043,0.004,0.080,1.884,0.002,1.041,0.497
1487580009445982239,frozenset({'1487580005134238553'}),0.099,0.043,0.008,0.084,1.974,0.004,1.045,0.547
1487580005134238553,frozenset({'1487580009445982239'}),0.043,0.099,0.008,0.195,1.974,0.004,1.119,0.515
1487580005134238553,frozenset({'1487580009471148064'}),0.043,0.052,0.004,0.086,1.656,0.001,1.037,0.414
1487580009471148064,frozenset({'1487580005134238553'}),0.052,0.043,0.004,0.071,1.656,0.001,1.030,0.418
1487580009496313889,frozenset({'1487580005134238553'}),0.032,0.043,0.003,0.087,2.033,0.001,1.048,0.525
1487580005134238553,frozenset({'1487580009496313889'}),0.043,0.032,0.003,0.064,2.033,0.001,1.035,0.531
1487580009605365797,frozenset({'1487580005134238553'}),0.037,0.043,0.005,0.139,3.246,0.004,1.111,0.719
1487580005134238553,frozenset({'1487580009605365797'}),0.043,0.037,0.005,0.121,3.246,0.004,1.095,0.723
1487580005134238553,frozenset({'1487580010100293687'}),0.043,0.066,0.005,0.113,1.711,0.002,1.053,0.434
1487580010100293687,frozenset({'1487580005134238553'}),0.066,0.043,0.005,0.073,1.711,0.002,1.033,0.445
1487580005134238553,frozenset({'1487580010125459512'}),0.043,0.027,0.002,0.053,1.931,0.001,1.027,0.504
1487580010125459512,frozenset({'1487580005134238553'}),0.027,0.043,0.002,0.082,1.931,0.001,1.043,0.496
1487580005134238553,frozenset({'1487580010628776014'}),0.043,0.018,0.002,0.050,2.796,0.001,1.034,0.671
1487580010628776014,frozenset({'1487580005134238553'}),0.018,0.043,0.002,0.119,2.796,0.001,1.087,0.654
1487580005134238553,frozenset({'1487580010796548183'}),0.043,0.027,0.004,0.082,3.004,0.002,1.060,0.697
1487580010796548183,frozenset({'1487580005134238553'}),0.027,0.043,0.004,0.128,3.004,0.002,1.098,0.686
1487580005134238553,frozenset({'1487580010872045658'}),0.043,0.017,0.002,0.048,2.829,0.001,1.033,0.675
1487580010872045658,frozenset({'1487580005134238553'}),0.017,0.043,0.002,0.121,2.829,0.001,1.089,0.658
1487580005134238553,frozenset({'1487580011383750769'}),0.043,0.028,0.003,0.070,2.520,0.002,1.046,0.630
1487580011383750769,frozenset({'1487580005134238553'}),0.028,0.043,0.003,0.108,2.520,0.002,1.073,0.621
1487580013950664926,frozenset({'1487580005134238553'}),0.038,0.043,0.002,0.054,1.259,0.000,1.012,0.214
1487580005134238553,frozenset({'1487580013950664926'}),0.043,0.038,0.002,0.048,1.259,0.000,1.010,0.215
1602943681873052386,frozenset({'1487580005134238553'}),0.104,0.043,0.010,0.094,2.213,0.005,1.057,0.612
1487580005134238553,frozenset({'1602943681873052386'}),0.043,0.104,0.010,0.230,2.213,0.005,1.163,0.573
1487580005134238553,frozenset({'1638456119066100510'}),0.043,0.021,0.002,0.053,2.498,0.001,1.034,0.626
1638456119066100510,frozenset({'1487580005134238553'}),0.021,0.043,0.002,0.107,2.498,0.001,1.072,0.613
1487580005134238553,frozenset({'1783999063314661546'}),0.043,0.041,0.004,0.084,2.055,0.002,1.047,0.536
1783999063314661546,frozenset({'1487580005134238553'}),0.041,0.043,0.004,0.088,2.055,0.002,1.049,0.535
1783999064103190764,frozenset({'1487580005134238553'}),0.027,0.043,0.003,0.110,2.570,0.002,1.075,0.628
1487580005134238553,frozenset({'1783999064103190764'}),0.043,0.027,0.003,0.070,2.570,0.002,1.046,0.638
1487580005134238553,frozenset({'1783999064136745198'}),0.043,0.027,0.003,0.068,2.492,0.002,1.043,0.625
1783999064136745198,frozenset({'1487580005134238553'}),0.027,0.043,0.003,0.106,2.492,0.002,1.071,0.615
1487580005134238553,frozenset({'1897124478404526487'}),0.043,0.022,0.003,0.060,2.737,0.002,1.041,0.663
1897124478404526487,frozenset({'1487580005134238553'}),0.022,0.043,0.003,0.117,2.737,0.002,1.084,0.649
1487580005134238553,frozenset({'2084144451428549153'}),0.043,0.026,0.006,0.135,5.279,0.005,1.127,0.847
2084144451428549153,frozenset({'1487580005134238553'}),0.026,0.043,0.006,0.225,5.279,0.005,1.236,0.832
2115334439910245200,frozenset({'1487580005134238553'}),0.015,0.043,0.003,0.205,4.797,0.002,1.204,0.804
1487580005134238553,frozenset({'2115334439910245200'}),0.043,0.015,0.003,0.071,4.797,0.002,1.061,0.827
1487580005134238553,frozenset({'2195085255034011676'}),0.043,0.031,0.002,0.057,1.846,0.001,1.028,0.479
2195085255034011676,frozenset({'1487580005134238553'}),0.031,0.043,0.002,0.079,1.846,0.001,1.039,0.473
1487580005134238553,frozenset({'2196456817641391019'}),0.043,0.024,0.002,0.054,2.278,0.001,1.032,0.586
2196456817641391019,frozenset({'1487580005134238553'}),0.024,0.043,0.002,0.097,2.278,0.001,1.060,0.575
1487580005427839846,frozenset({'1487580005268456287'}),0.018,0.148,0.006,0.336,2.266,0.003,1.283,0.569
1487580005268456287,frozenset({'1487580005427839846'}),0.148,0.018,0.006,0.041,2.266,0.003,1.024,0.656
1487580005461394279,frozenset({'1487580005268456287'}),0.023,0.148,0.005,0.224,1.509,0.002,1.097,0.345
1487580005268456287,frozenset({'1487580005461394279'}),0.148,0.023,0.005,0.035,1.509,0.002,1.012,0.396
1487580005511725929,frozenset({'1487580005268456287'}),0.035,0.148,0.011,0.322,2.173,0.006,1.257,0.559
1487580005268456287,frozenset({'1487580005511725929'}),0.148,0.035,0.011,0.075,2.173,0.006,1.044,0.634
1487580005553668971,frozenset({'1487580005268456287'}),0.040,0.148,0.010,0.257,1.731,0.004,1.146,0.440
1487580005268456287,frozenset({'1487580005553668971'}),0.148,0.040,0.010,0.069,1.731,0.004,1.031,0.496
1487580005595612013,frozenset({'1487580005268456287'}),0.087,0.148,0.027,0.315,2.126,0.015,1.244,0.580
1487580005268456287,frozenset({'1487580005595612013'}),0.148,0.087,0.027,0.185,2.126,0.015,1.120,0.622
