antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"yoko, runail","irisk, domix",0.019,0.031,0.002,0.127,4.154,0.002,1.111,0.774
"domix, runail","yoko, irisk",0.033,0.019,0.002,0.072,3.849,0.002,1.057,0.766
yoko,"irisk, domix, runail",0.041,0.020,0.002,0.058,2.895,0.002,1.040,0.683
domix,"yoko, irisk, runail",0.064,0.011,0.002,0.037,3.256,0.002,1.027,0.740
"zinger, irisk, domix",runail,0.005,0.330,0.004,0.810,2.455,0.002,3.519,0.595
"zinger, irisk, runail",domix,0.018,0.064,0.004,0.212,3.301,0.003,1.187,0.709
"zinger, domix, runail",irisk,0.005,0.297,0.004,0.691,2.324,0.002,2.274,0.573
"irisk, domix, runail",zinger,0.020,0.059,0.004,0.185,3.144,0.003,1.155,0.696
"zinger, irisk","domix, runail",0.026,0.033,0.004,0.142,4.274,0.003,1.127,0.787
"zinger, domix","irisk, runail",0.008,0.153,0.004,0.483,3.148,0.003,1.637,0.688
"zinger, runail","irisk, domix",0.029,0.031,0.004,0.130,4.241,0.003,1.114,0.787
"irisk, domix","zinger, runail",0.031,0.029,0.004,0.121,4.241,0.003,1.105,0.788
"irisk, runail","zinger, domix",0.153,0.008,0.004,0.024,3.148,0.003,1.017,0.806
"domix, runail","zinger, irisk",0.033,0.026,0.004,0.111,4.274,0.003,1.096,0.792
zinger,"irisk, domix, runail",0.059,0.020,0.004,0.063,3.144,0.003,1.046,0.725
irisk,"zinger, domix, runail",0.297,0.005,0.004,0.012,2.324,0.002,1.007,0.811
domix,"zinger, irisk, runail",0.064,0.018,0.004,0.058,3.301,0.003,1.043,0.745
runail,"zinger, irisk, domix",0.330,0.005,0.004,0.011,2.455,0.002,1.007,0.884
"grattol, irisk, freedecor",ingarden,0.008,0.107,0.003,0.423,3.940,0.003,1.548,0.752
"grattol, irisk, ingarden",freedecor,0.016,0.055,0.003,0.214,3.933,0.003,1.204,0.758
"grattol, freedecor, ingarden",irisk,0.006,0.297,0.003,0.567,1.908,0.002,1.624,0.479
"irisk, freedecor, ingarden",grattol,0.008,0.158,0.003,0.419,2.647,0.002,1.448,0.627
"grattol, irisk","freedecor, ingarden",0.057,0.015,0.003,0.061,4.092,0.003,1.049,0.802
"grattol, freedecor","irisk, ingarden",0.016,0.047,0.003,0.216,4.552,0.003,1.215,0.793
"grattol, ingarden","irisk, freedecor",0.033,0.026,0.003,0.107,4.053,0.003,1.090,0.779
"irisk, freedecor","grattol, ingarden",0.026,0.033,0.003,0.133,4.053,0.003,1.115,0.774
"irisk, ingarden","grattol, freedecor",0.047,0.016,0.003,0.074,4.552,0.003,1.062,0.819
"freedecor, ingarden","grattol, irisk",0.015,0.057,0.003,0.235,4.092,0.003,1.233,0.767
grattol,"irisk, freedecor, ingarden",0.158,0.008,0.003,0.022,2.647,0.002,1.014,0.739
irisk,"grattol, freedecor, ingarden",0.297,0.006,0.003,0.012,1.908,0.002,1.006,0.677
freedecor,"grattol, irisk, ingarden",0.055,0.016,0.003,0.064,3.933,0.003,1.051,0.789
ingarden,"grattol, irisk, freedecor",0.107,0.008,0.003,0.033,3.940,0.003,1.025,0.836
"masura, grattol, freedecor",ingarden,0.005,0.107,0.002,0.473,4.400,0.002,1.693,0.776
"masura, grattol, ingarden",freedecor,0.009,0.055,0.002,0.265,4.865,0.002,1.287,0.801
"masura, freedecor, ingarden",grattol,0.004,0.158,0.002,0.542,3.423,0.002,1.837,0.711
"grattol, freedecor, ingarden",masura,0.006,0.109,0.002,0.369,3.378,0.002,1.411,0.708
"masura, grattol","freedecor, ingarden",0.029,0.015,0.002,0.078,5.236,0.002,1.068,0.833
"masura, freedecor","grattol, ingarden",0.012,0.033,0.002,0.186,5.664,0.002,1.188,0.834
"masura, ingarden","grattol, freedecor",0.020,0.016,0.002,0.112,6.919,0.002,1.108,0.873
"grattol, freedecor","masura, ingarden",0.016,0.020,0.002,0.140,6.919,0.002,1.139,0.870
"grattol, ingarden","masura, freedecor",0.033,0.012,0.002,0.069,5.664,0.002,1.061,0.851
"freedecor, ingarden","masura, grattol",0.015,0.029,0.002,0.153,5.236,0.002,1.146,0.821
masura,"grattol, freedecor, ingarden",0.109,0.006,0.002,0.021,3.378,0.002,1.015,0.790
grattol,"masura, freedecor, ingarden",0.158,0.004,0.002,0.014,3.423,0.002,1.010,0.841
freedecor,"masura, grattol, ingarden",0.055,0.009,0.002,0.042,4.865,0.002,1.035,0.840
ingarden,"masura, grattol, freedecor",0.107,0.005,0.002,0.021,4.400,0.002,1.017,0.866
"grattol, freedecor, ingarden",runail,0.006,0.330,0.004,0.638,1.935,0.002,1.853,0.486
"grattol, freedecor, runail",ingarden,0.009,0.107,0.004,0.441,4.106,0.003,1.597,0.763
"grattol, ingarden, runail",freedecor,0.020,0.055,0.004,0.200,3.660,0.003,1.181,0.741
"freedecor, ingarden, runail",grattol,0.010,0.158,0.004,0.407,2.573,0.002,1.420,0.617
"grattol, freedecor","ingarden, runail",0.016,0.059,0.004,0.243,4.131,0.003,1.243,0.770
"grattol, ingarden","freedecor, runail",0.033,0.029,0.004,0.120,4.128,0.003,1.103,0.783
"grattol, runail","freedecor, ingarden",0.071,0.015,0.004,0.056,3.750,0.003,1.043,0.789
"freedecor, ingarden","grattol, runail",0.015,0.071,0.004,0.265,3.750,0.003,1.264,0.744
"freedecor, runail","grattol, ingarden",0.029,0.033,0.004,0.135,4.128,0.003,1.119,0.780
"ingarden, runail","grattol, freedecor",0.059,0.016,0.004,0.067,4.131,0.003,1.054,0.805
grattol,"freedecor, ingarden, runail",0.158,0.010,0.004,0.025,2.573,0.002,1.016,0.726
freedecor,"grattol, ingarden, runail",0.055,0.020,0.004,0.072,3.660,0.003,1.056,0.769
ingarden,"grattol, freedecor, runail",0.107,0.009,0.004,0.037,4.106,0.003,1.029,0.848
runail,"grattol, freedecor, ingarden",0.330,0.006,0.004,0.012,1.935,0.002,1.006,0.721
"masura, grattol, irisk",freedecor,0.014,0.055,0.003,0.199,3.645,0.002,1.180,0.736
"masura, grattol, freedecor",irisk,0.005,0.297,0.003,0.582,1.957,0.001,1.680,0.491
"masura, irisk, freedecor",grattol,0.007,0.158,0.003,0.400,2.527,0.002,1.403,0.609
"grattol, irisk, freedecor",masura,0.008,0.109,0.003,0.339,3.101,0.002,1.347,0.683
"masura, grattol","irisk, freedecor",0.029,0.026,0.003,0.096,3.640,0.002,1.077,0.747
"masura, irisk","grattol, freedecor",0.046,0.016,0.003,0.061,3.749,0.002,1.047,0.769
"masura, freedecor","grattol, irisk",0.012,0.057,0.003,0.229,3.975,0.002,1.222,0.758
"grattol, irisk","masura, freedecor",0.057,0.012,0.003,0.049,3.975,0.002,1.038,0.794
"grattol, freedecor","masura, irisk",0.016,0.046,0.003,0.173,3.749,0.002,1.153,0.745
"irisk, freedecor","masura, grattol",0.026,0.029,0.003,0.106,3.640,0.002,1.086,0.745
masura,"grattol, irisk, freedecor",0.109,0.008,0.003,0.026,3.101,0.002,1.018,0.761
grattol,"masura, irisk, freedecor",0.158,0.007,0.003,0.018,2.527,0.002,1.011,0.718
freedecor,"masura, grattol, irisk",0.055,0.014,0.003,0.051,3.645,0.002,1.039,0.767
"grattol, irisk, freedecor",milv,0.008,0.054,0.002,0.286,5.308,0.002,1.325,0.818
"grattol, irisk, milv",freedecor,0.007,0.055,0.002,0.358,6.558,0.002,1.472,0.853
"grattol, freedecor, milv",irisk,0.004,0.297,0.002,0.600,2.018,0.001,1.757,0.506
"irisk, freedecor, milv",grattol,0.007,0.158,0.002,0.335,2.119,0.001,1.267,0.532
"grattol, irisk","freedecor, milv",0.057,0.013,0.002,0.041,3.238,0.002,1.030,0.733
"grattol, freedecor","irisk, milv",0.016,0.024,0.002,0.146,5.964,0.002,1.142,0.846
"grattol, milv","irisk, freedecor",0.012,0.026,0.002,0.203,7.724,0.002,1.222,0.881
"irisk, freedecor","grattol, milv",0.026,0.012,0.002,0.090,7.724,0.002,1.086,0.894
"irisk, milv","grattol, freedecor",0.024,0.016,0.002,0.097,5.964,0.002,1.089,0.853
"freedecor, milv","grattol, irisk",0.013,0.057,0.002,0.186,3.238,0.002,1.158,0.700
grattol,"irisk, freedecor, milv",0.158,0.007,0.002,0.015,2.119,0.001,1.008,0.627
freedecor,"grattol, irisk, milv",0.055,0.007,0.002,0.043,6.558,0.002,1.038,0.896
milv,"grattol, irisk, freedecor",0.054,0.008,0.002,0.044,5.308,0.002,1.037,0.858
"grattol, irisk, freedecor",runail,0.008,0.330,0.006,0.677,2.054,0.003,2.077,0.517
"grattol, irisk, runail",freedecor,0.036,0.055,0.006,0.156,2.870,0.004,1.121,0.676
"grattol, freedecor, runail",irisk,0.009,0.297,0.006,0.627,2.110,0.003,1.886,0.531
"irisk, freedecor, runail",grattol,0.018,0.158,0.006,0.317,2.002,0.003,1.232,0.509
"grattol, irisk","freedecor, runail",0.057,0.029,0.006,0.097,3.348,0.004,1.075,0.744
"grattol, freedecor","irisk, runail",0.016,0.153,0.006,0.345,2.249,0.003,1.293,0.564
"grattol, runail","irisk, freedecor",0.071,0.026,0.006,0.079,3.012,0.004,1.057,0.719
"irisk, freedecor","grattol, runail",0.026,0.071,0.006,0.213,3.012,0.004,1.180,0.686
"irisk, runail","grattol, freedecor",0.153,0.016,0.006,0.036,2.249,0.003,1.021,0.656
"freedecor, runail","grattol, irisk",0.029,0.057,0.006,0.192,3.348,0.004,1.167,0.722
grattol,"irisk, freedecor, runail",0.158,0.018,0.006,0.035,2.002,0.003,1.018,0.595
irisk,"grattol, freedecor, runail",0.297,0.009,0.006,0.019,2.110,0.003,1.010,0.749
freedecor,"grattol, irisk, runail",0.055,0.036,0.006,0.102,2.870,0.004,1.074,0.689
runail,"grattol, irisk, freedecor",0.330,0.008,0.006,0.017,2.054,0.003,1.009,0.765
"grattol, uno, irisk",freedecor,0.011,0.055,0.002,0.178,3.270,0.001,1.151,0.702
"grattol, uno, freedecor",irisk,0.004,0.297,0.002,0.568,1.910,0.001,1.626,0.478
"grattol, irisk, freedecor",uno,0.008,0.085,0.002,0.243,2.878,0.001,1.210,0.658
"uno, irisk, freedecor",grattol,0.005,0.158,0.002,0.404,2.550,0.001,1.411,0.611
"grattol, uno","irisk, freedecor",0.026,0.026,0.002,0.078,2.982,0.001,1.057,0.682
"grattol, irisk","uno, freedecor",0.057,0.008,0.002,0.035,4.167,0.002,1.028,0.806
"grattol, freedecor","uno, irisk",0.016,0.033,0.002,0.124,3.717,0.001,1.103,0.743
"uno, irisk","grattol, freedecor",0.033,0.016,0.002,0.060,3.717,0.001,1.047,0.756
"uno, freedecor","grattol, irisk",0.008,0.057,0.002,0.240,4.167,0.002,1.239,0.766
"irisk, freedecor","grattol, uno",0.026,0.026,0.002,0.076,2.982,0.001,1.055,0.683
grattol,"uno, irisk, freedecor",0.158,0.005,0.002,0.013,2.550,0.001,1.008,0.722
uno,"grattol, irisk, freedecor",0.085,0.008,0.002,0.024,2.878,0.001,1.016,0.713
freedecor,"grattol, uno, irisk",0.055,0.011,0.002,0.037,3.270,0.001,1.027,0.734
"masura, grattol, freedecor",runail,0.005,0.330,0.003,0.655,1.985,0.002,1.940,0.499
"masura, grattol, runail",freedecor,0.018,0.055,0.003,0.177,3.244,0.002,1.149,0.704
"masura, freedecor, runail",grattol,0.008,0.158,0.003,0.387,2.446,0.002,1.373,0.596
"grattol, freedecor, runail",masura,0.009,0.109,0.003,0.353,3.232,0.002,1.377,0.697
"masura, grattol","freedecor, runail",0.029,0.029,0.003,0.108,3.707,0.002,1.088,0.752
"masura, freedecor","grattol, runail",0.012,0.071,0.003,0.257,3.642,0.002,1.251,0.734
"masura, runail","grattol, freedecor",0.058,0.016,0.003,0.054,3.335,0.002,1.040,0.743
"grattol, freedecor","masura, runail",0.016,0.058,0.003,0.194,3.335,0.002,1.169,0.712
"grattol, runail","masura, freedecor",0.071,0.012,0.003,0.045,3.642,0.002,1.034,0.781
"freedecor, runail","masura, grattol",0.029,0.029,0.003,0.108,3.707,0.002,1.089,0.752
masura,"grattol, freedecor, runail",0.109,0.009,0.003,0.029,3.232,0.002,1.020,0.775
grattol,"masura, freedecor, runail",0.158,0.008,0.003,0.020,2.446,0.002,1.012,0.702
freedecor,"masura, grattol, runail",0.055,0.018,0.003,0.058,3.244,0.002,1.042,0.732
"grattol, freedecor, runail",milv,0.009,0.054,0.003,0.284,5.282,0.002,1.322,0.818
"grattol, milv, runail",freedecor,0.008,0.055,0.003,0.333,6.113,0.002,1.418,0.843
"grattol, freedecor, milv",runail,0.004,0.330,0.003,0.644,1.954,0.001,1.885,0.490
"milv, freedecor, runail",grattol,0.007,0.158,0.003,0.339,2.143,0.001,1.274,0.537
"grattol, runail","freedecor, milv",0.071,0.013,0.003,0.036,2.833,0.002,1.024,0.696
"grattol, freedecor","milv, runail",0.016,0.027,0.003,0.156,5.832,0.002,1.154,0.842
"grattol, milv","freedecor, runail",0.012,0.029,0.003,0.218,7.510,0.002,1.242,0.877
"freedecor, runail","grattol, milv",0.029,0.012,0.003,0.087,7.510,0.002,1.083,0.893
"milv, runail","grattol, freedecor",0.027,0.016,0.003,0.094,5.832,0.002,1.086,0.851
"freedecor, milv","grattol, runail",0.013,0.071,0.003,0.200,2.833,0.002,1.162,0.655
grattol,"milv, freedecor, runail",0.158,0.007,0.003,0.016,2.143,0.001,1.009,0.634
freedecor,"grattol, milv, runail",0.055,0.008,0.003,0.046,6.113,0.002,1.041,0.885
milv,"grattol, freedecor, runail",0.054,0.009,0.003,0.047,5.282,0.002,1.040,0.857
"masura, irisk, freedecor",ingarden,0.007,0.107,0.002,0.350,3.258,0.002,1.373,0.698
"masura, irisk, ingarden",freedecor,0.012,0.055,0.002,0.211,3.875,0.002,1.199,0.751
"masura, freedecor, ingarden",irisk,0.004,0.297,0.002,0.583,1.962,0.001,1.686,0.492
"irisk, freedecor, ingarden",masura,0.008,0.109,0.002,0.293,2.685,0.002,1.260,0.633
"masura, irisk","freedecor, ingarden",0.046,0.015,0.002,0.053,3.579,0.002,1.040,0.755
"masura, freedecor","irisk, ingarden",0.012,0.047,0.002,0.200,4.222,0.002,1.191,0.773
"masura, ingarden","irisk, freedecor",0.020,0.026,0.002,0.121,4.592,0.002,1.107,0.798
"irisk, freedecor","masura, ingarden",0.026,0.020,0.002,0.093,4.592,0.002,1.080,0.803
"irisk, ingarden","masura, freedecor",0.047,0.012,0.002,0.052,4.222,0.002,1.042,0.801
"freedecor, ingarden","masura, irisk",0.015,0.046,0.002,0.165,3.579,0.002,1.142,0.731
masura,"irisk, freedecor, ingarden",0.109,0.008,0.002,0.022,2.685,0.002,1.014,0.705
freedecor,"masura, irisk, ingarden",0.055,0.012,0.002,0.045,3.875,0.002,1.035,0.785
ingarden,"masura, irisk, freedecor",0.107,0.007,0.002,0.023,3.258,0.002,1.016,0.776
"irisk, freedecor, ingarden",milv,0.008,0.054,0.003,0.330,6.127,0.002,1.412,0.844
"irisk, freedecor, milv",ingarden,0.007,0.107,0.003,0.391,3.642,0.002,1.466,0.731
"irisk, ingarden, milv",freedecor,0.007,0.055,0.003,0.389,7.132,0.002,1.547,0.866
"freedecor, ingarden, milv",irisk,0.004,0.297,0.003,0.656,2.207,0.002,2.044,0.549
"irisk, freedecor","ingarden, milv",0.026,0.012,0.003,0.105,9.011,0.002,1.104,0.913
"irisk, ingarden","freedecor, milv",0.047,0.013,0.003,0.058,4.586,0.002,1.048,0.821
"irisk, milv","freedecor, ingarden",0.024,0.015,0.003,0.113,7.592,0.002,1.110,0.890
"freedecor, ingarden","irisk, milv",0.015,0.024,0.003,0.185,7.592,0.002,1.197,0.881
"freedecor, milv","irisk, ingarden",0.013,0.047,0.003,0.217,4.586,0.002,1.217,0.792
"ingarden, milv","irisk, freedecor",0.012,0.026,0.003,0.237,9.011,0.002,1.276,0.899
freedecor,"irisk, ingarden, milv",0.055,0.007,0.003,0.050,7.132,0.002,1.046,0.909
ingarden,"irisk, freedecor, milv",0.107,0.007,0.003,0.026,3.642,0.002,1.019,0.813
milv,"irisk, freedecor, ingarden",0.054,0.008,0.003,0.051,6.127,0.002,1.045,0.884
"irisk, freedecor, ingarden",runail,0.008,0.330,0.006,0.759,2.302,0.004,2.783,0.570
"irisk, freedecor, runail",ingarden,0.018,0.107,0.006,0.359,3.340,0.004,1.392,0.713
"irisk, ingarden, runail",freedecor,0.033,0.055,0.006,0.193,3.531,0.005,1.171,0.741
"freedecor, ingarden, runail",irisk,0.010,0.297,0.006,0.656,2.206,0.003,2.043,0.552
"irisk, freedecor","ingarden, runail",0.026,0.059,0.006,0.241,4.102,0.005,1.240,0.777
"irisk, ingarden","freedecor, runail",0.047,0.029,0.006,0.134,4.603,0.005,1.121,0.822
"irisk, runail","freedecor, ingarden",0.153,0.015,0.006,0.041,2.780,0.004,1.028,0.756
"freedecor, ingarden","irisk, runail",0.015,0.153,0.006,0.426,2.780,0.004,1.476,0.650
"freedecor, runail","irisk, ingarden",0.029,0.047,0.006,0.218,4.603,0.005,1.218,0.806
"ingarden, runail","irisk, freedecor",0.059,0.026,0.006,0.108,4.102,0.005,1.091,0.803
irisk,"freedecor, ingarden, runail",0.297,0.010,0.006,0.021,2.206,0.003,1.012,0.778
freedecor,"irisk, ingarden, runail",0.055,0.033,0.006,0.116,3.531,0.005,1.094,0.758
ingarden,"irisk, freedecor, runail",0.107,0.018,0.006,0.059,3.340,0.004,1.044,0.785
runail,"irisk, freedecor, ingarden",0.330,0.008,0.006,0.019,2.302,0.004,1.011,0.844
"uno, irisk, freedecor",ingarden,0.005,0.107,0.002,0.439,4.082,0.002,1.590,0.759
"uno, irisk, ingarden",freedecor,0.009,0.055,0.002,0.237,4.346,0.002,1.239,0.777
"uno, freedecor, ingarden",irisk,0.003,0.297,0.002,0.704,2.368,0.001,2.376,0.580
"irisk, freedecor, ingarden",uno,0.008,0.085,0.002,0.262,3.096,0.001,1.240,0.683
"uno, irisk","freedecor, ingarden",0.033,0.015,0.002,0.065,4.409,0.002,1.054,0.800
"uno, freedecor","irisk, ingarden",0.008,0.047,0.002,0.260,5.498,0.002,1.288,0.825
"uno, ingarden","irisk, freedecor",0.017,0.026,0.002,0.126,4.792,0.002,1.114,0.805
"irisk, freedecor","uno, ingarden",0.026,0.017,0.002,0.083,4.792,0.002,1.072,0.813
"irisk, ingarden","uno, freedecor",0.047,0.008,0.002,0.046,5.498,0.002,1.040,0.859
"freedecor, ingarden","uno, irisk",0.015,0.033,0.002,0.147,4.409,0.002,1.133,0.785
uno,"irisk, freedecor, ingarden",0.085,0.008,0.002,0.026,3.096,0.001,1.018,0.739
freedecor,"uno, irisk, ingarden",0.055,0.009,0.002,0.040,4.346,0.002,1.032,0.814
ingarden,"uno, irisk, freedecor",0.107,0.005,0.002,0.020,4.082,0.002,1.016,0.846
"masura, freedecor, ingarden",runail,0.004,0.330,0.003,0.750,2.274,0.002,2.681,0.563
"masura, freedecor, runail",ingarden,0.008,0.107,0.003,0.387,3.603,0.002,1.456,0.728
"masura, ingarden, runail",freedecor,0.014,0.055,0.003,0.231,4.232,0.002,1.229,0.774
"freedecor, ingarden, runail",masura,0.010,0.109,0.003,0.326,2.984,0.002,1.321,0.671
"masura, freedecor","ingarden, runail",0.012,0.059,0.003,0.257,4.379,0.002,1.267,0.781
"masura, ingarden","freedecor, runail",0.020,0.029,0.003,0.155,5.345,0.003,1.149,0.830
"masura, runail","freedecor, ingarden",0.058,0.015,0.003,0.054,3.639,0.002,1.041,0.770
"freedecor, ingarden","masura, runail",0.015,0.058,0.003,0.212,3.639,0.002,1.195,0.736
"freedecor, runail","masura, ingarden",0.029,0.020,0.003,0.108,5.345,0.003,1.099,0.837
"ingarden, runail","masura, freedecor",0.059,0.012,0.003,0.054,4.379,0.002,1.044,0.820
masura,"freedecor, ingarden, runail",0.109,0.010,0.003,0.029,2.984,0.002,1.020,0.746
freedecor,"masura, ingarden, runail",0.055,0.014,0.003,0.058,4.232,0.002,1.047,0.808
ingarden,"masura, freedecor, runail",0.107,0.008,0.003,0.029,3.603,0.002,1.022,0.809
"freedecor, ingarden, runail",milv,0.010,0.054,0.003,0.317,5.884,0.003,1.385,0.838
"milv, freedecor, runail",ingarden,0.007,0.107,0.003,0.409,3.810,0.002,1.511,0.743
"milv, ingarden, runail",freedecor,0.008,0.055,0.003,0.387,7.092,0.003,1.542,0.866
"freedecor, ingarden, milv",runail,0.004,0.330,0.003,0.729,2.211,0.002,2.475,0.550
"freedecor, runail","ingarden, milv",0.029,0.012,0.003,0.105,9.064,0.003,1.105,0.916
"ingarden, runail","freedecor, milv",0.059,0.013,0.003,0.052,4.111,0.002,1.042,0.804
"milv, runail","freedecor, ingarden",0.027,0.015,0.003,0.114,7.680,0.003,1.112,0.894
"freedecor, ingarden","milv, runail",0.015,0.027,0.003,0.206,7.680,0.003,1.226,0.883
"freedecor, milv","ingarden, runail",0.013,0.059,0.003,0.241,4.111,0.002,1.241,0.766
"ingarden, milv","freedecor, runail",0.012,0.029,0.003,0.263,9.064,0.003,1.318,0.900
freedecor,"milv, ingarden, runail",0.055,0.008,0.003,0.056,7.092,0.003,1.051,0.909
ingarden,"milv, freedecor, runail",0.107,0.007,0.003,0.028,3.810,0.002,1.022,0.826
milv,"freedecor, ingarden, runail",0.054,0.010,0.003,0.057,5.884,0.003,1.050,0.877
"uno, freedecor, ingarden",runail,0.003,0.330,0.002,0.718,2.178,0.001,2.379,0.543
"uno, freedecor, runail",ingarden,0.005,0.107,0.002,0.447,4.164,0.002,1.615,0.764
"uno, ingarden, runail",freedecor,0.011,0.055,0.002,0.204,3.741,0.002,1.188,0.741
"freedecor, ingarden, runail",uno,0.010,0.085,0.002,0.231,2.729,0.001,1.190,0.640
"uno, freedecor","ingarden, runail",0.008,0.059,0.002,0.266,4.524,0.002,1.282,0.786
"uno, ingarden","freedecor, runail",0.017,0.029,0.002,0.128,4.425,0.002,1.114,0.788
"uno, runail","freedecor, ingarden",0.038,0.015,0.002,0.059,3.949,0.002,1.047,0.776
"freedecor, ingarden","uno, runail",0.015,0.038,0.002,0.150,3.949,0.002,1.132,0.758
"freedecor, runail","uno, ingarden",0.029,0.017,0.002,0.077,4.425,0.002,1.064,0.797
"ingarden, runail","uno, freedecor",0.059,0.008,0.002,0.038,4.524,0.002,1.031,0.828
uno,"freedecor, ingarden, runail",0.085,0.010,0.002,0.026,2.729,0.001,1.017,0.692
freedecor,"uno, ingarden, runail",0.055,0.011,0.002,0.041,3.741,0.002,1.031,0.775
ingarden,"uno, freedecor, runail",0.107,0.005,0.002,0.021,4.164,0.002,1.016,0.851
"masura, irisk, freedecor",milv,0.007,0.054,0.002,0.300,5.573,0.002,1.352,0.826
"masura, irisk, milv",freedecor,0.006,0.055,0.002,0.356,6.520,0.002,1.467,0.852
"masura, freedecor, milv",irisk,0.003,0.297,0.002,0.727,2.446,0.001,2.576,0.593
"irisk, freedecor, milv",masura,0.007,0.109,0.002,0.298,2.730,0.001,1.269,0.638
"masura, irisk","freedecor, milv",0.046,0.013,0.002,0.046,3.597,0.002,1.034,0.757
"masura, freedecor","irisk, milv",0.012,0.024,0.002,0.171,7.024,0.002,1.177,0.868
"masura, milv","irisk, freedecor",0.010,0.026,0.002,0.216,8.227,0.002,1.242,0.887
"irisk, freedecor","masura, milv",0.026,0.010,0.002,0.080,8.227,0.002,1.076,0.902
"irisk, milv","masura, freedecor",0.024,0.012,0.002,0.086,7.024,0.002,1.081,0.879
"freedecor, milv","masura, irisk",0.013,0.046,0.002,0.166,3.597,0.002,1.143,0.731
masura,"irisk, freedecor, milv",0.109,0.007,0.002,0.019,2.730,0.001,1.012,0.711
freedecor,"masura, irisk, milv",0.055,0.006,0.002,0.038,6.520,0.002,1.034,0.895
milv,"masura, irisk, freedecor",0.054,0.007,0.002,0.039,5.573,0.002,1.033,0.867
"masura, irisk, freedecor",runail,0.007,0.330,0.005,0.713,2.160,0.003,2.331,0.541
"masura, irisk, runail",freedecor,0.031,0.055,0.005,0.161,2.953,0.003,1.127,0.682
"masura, freedecor, runail",irisk,0.008,0.297,0.005,0.613,2.061,0.003,1.815,0.519
"irisk, freedecor, runail",masura,0.018,0.109,0.005,0.282,2.584,0.003,1.241,0.624
"masura, irisk","freedecor, runail",0.046,0.029,0.005,0.108,3.725,0.004,1.089,0.767
"masura, freedecor","irisk, runail",0.012,0.153,0.005,0.407,2.654,0.003,1.428,0.631
"masura, runail","irisk, freedecor",0.058,0.026,0.005,0.086,3.254,0.003,1.065,0.735
"irisk, freedecor","masura, runail",0.026,0.058,0.005,0.189,3.254,0.003,1.162,0.711
"irisk, runail","masura, freedecor",0.153,0.012,0.005,0.032,2.654,0.003,1.021,0.736
"freedecor, runail","masura, irisk",0.029,0.046,0.005,0.171,3.725,0.004,1.151,0.753
masura,"irisk, freedecor, runail",0.109,0.018,0.005,0.046,2.584,0.003,1.029,0.688
irisk,"masura, freedecor, runail",0.297,0.008,0.005,0.017,2.061,0.003,1.009,0.733
